,username,fullName,biography,externalUrl,followersCount,followsCount,hasChannel,highlightReelCount,isBusinessAccount,joinedRecently,businessCategoryName,private,verified,profilePicUrl,postsCount,med_likes,status
625,ahmad123454410,,,False,76.0,1846.0,False,0.0,False,False,,False,False,True,23.0,0.0,0
626,qwer.asdf1234567,,,False,53.0,832.0,False,0.0,False,False,,False,False,True,22.0,0.0,0
627,thebeverlynaya,Beverly Naya,Actor|Producer|Entrepreneur,True,1003317.0,353.0,False,18.0,False,False,,False,True,True,55.0,10965.0,1
628,abena_benny,Benedicta,"Stay Humble😌, Stay Lowkey🤑, Stay Independent✊🏾...... Put God First☝️Momma's words To Me Every Morning😇.",False,601.0,154.0,False,6.0,False,False,,False,False,True,20.0,178.0,1
629,perezmusik233,Perez Musik 🇬🇭,"An infectious zeal for Christ Jesus
》Recording Artiste 》Worship Minister",True,16768.0,705.0,False,12.0,True,False,Creators & Celebrities,False,False,True,490.0,435.5,1
630,alex__gha,Alex99,,False,51.0,52.0,False,0.0,False,False,,False,False,True,72.0,9.0,0
631,zick._.zack,,,False,52.0,802.0,False,0.0,False,False,,False,False,True,5.0,2.0,0
632,light.wears,LIGHT WEARS✨| ONLINE SHOP,The Shirts Shop🥰    Basic Tees💞   Delivery 🚚services available👍🏾 What you see is what you get 🥰   Pre-orders only.   No refund!,False,1042.0,459.0,False,4.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,170.0,9.0,1
633,alimalitopi,,bahar,False,72.0,2101.0,False,0.0,False,False,,True,False,True,10.0,,0
634,amirijik3,,,False,48.0,5265.0,False,0.0,False,False,,True,False,True,9.0,,0
635,alijiji4,Alex Tegzas,REFF02I3VLZA9,False,80.0,4882.0,False,0.0,False,False,,False,False,True,4.0,3.0,0
636,blessdelali,Bless Delali,,False,290.0,380.0,False,0.0,False,False,,False,False,True,349.0,10.5,1
637,kambiiz_56,کامبیز,خیلی زود ، دیر شد ،،،،،،،,False,202.0,4558.0,False,0.0,False,False,,True,False,True,24.0,,0
638,rana.sh.z,,,False,44.0,581.0,False,0.0,False,False,,False,False,True,0.0,,0
639,_jaygibs,Jessica Gibson,"16/06 ||
God first💯
Live.Love.Laugh",False,1688.0,1071.0,False,2.0,False,False,,False,False,True,145.0,112.5,1
640,unwavering_waters,"Eleanor Asantewaa Appiah, MD","GOD Of HEALTH
☆☆|MD
☆☆| Healing Souls, Making Lives Whole
☆☆|@bishopcharisma made Me
For Jesus, His Gospel and His Church☺️",False,1316.0,986.0,False,3.0,True,False,Creators & Celebrities,False,False,True,21.0,265.0,1
641,nazi.m___6,nazi😍,خدا بزرگه..,False,41.0,2953.0,False,0.0,False,False,,True,False,True,22.0,,0
642,debrah_david_,David Debrah,"•Guitarist 🎸🎸@renditionsofficial_ @xtreme_recordss 
|•University Of Ghana•|
 Engineering Student|•👷
Ghana  🇬🇭",False,1471.0,2299.0,False,2.0,False,False,,False,False,True,50.0,126.5,1
643,abol.i99,,,False,100.0,6078.0,False,0.0,False,False,,False,False,True,4.0,6.0,0
644,melchida_obbin,Melchida Bishop-Obbin,#lovegodlovefamilylovelife❤️💥,False,871.0,1039.0,False,1.0,False,False,,False,False,True,18.0,161.0,1
645,aliciaaderogba,ALICIA,"God’sFavourite💕
.
Architect || Interior designer || Graphic designer .
.
Architect @linestyleng 
.
Home Accessories plug @lineandstyle",False,12102.0,928.0,False,4.0,False,False,,False,False,True,70.0,413.0,1
646,_awoe_t,Awoe Torkornoo,"Professional Emcee
Ff me on facebook @ Awoe Torkornoo
You wanna book me just dm
#GodzVeryOwn",False,1307.0,1305.0,False,6.0,False,False,,False,False,True,153.0,98.5,1
647,nanayaw.keysfit,Nanayaw.keysfit,SMS Service Provider,True,997.0,163.0,False,10.0,False,False,,False,False,True,134.0,12.0,1
648,ruth.ss,Ruth S,,False,19.0,6.0,False,0.0,False,False,,False,False,True,0.0,,1
649,angelaopokubona,Angela Opoku-Bona,,False,484.0,215.0,False,0.0,True,False,Personal Goods & General Merchandise Stores,False,False,True,22.0,51.0,1
650,shr.op2,,,False,76.0,2779.0,False,0.0,False,False,,False,False,True,10.0,0.0,0
651,lzahral21,شبنم,,False,380.0,7153.0,False,0.0,False,False,,False,False,True,4.0,62.5,0
652,erfa.n4840,erfan,"⚽️Fotbal⚽️
🤘Kurd🤘
👑Kermanshah👑
رفیق مردونه میخوامت
 @mohamad._.1230",False,118.0,6284.0,False,0.0,False,False,,False,False,True,4.0,15.0,0
653,amirt.aksavar,amir,,False,0.0,0.0,False,0.0,False,False,,True,False,True,0.0,,0
654,saeiid376,saeid,"💝^خُوشا آن دِل کهِ دِلدارِش تُو باشی^💝
متعهد به 😉😍
.👇
.👇
‌👇
.👇
.👇
.👇
💖$^ S ^$💖",False,6.0,23.0,False,0.0,False,False,,True,False,True,0.0,,0
655,emanibeats,EMANI -BIBLES UP,"Musician @preachersgh #Producer
#AWARDS: CCMA 🏆 🏆/AGMA UK 🏆 /GGMA 🏆/GMA ITALY 🏆
#BIBLES UP! Out now: YEYE💪",True,5832.0,6490.0,False,2.0,True,False,Creators & Celebrities,False,False,True,316.0,50.5,1
